Project,FileName,ASM,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed,previous_fixes,code_churn,loc
vlc-android-3.1.2,libvlc/jni/libvlcjni-mediadiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,248,119
vlc-android-3.1.2,libvlc/src/org/videolan/libvlc/RendererItem.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,74,41
vlc-android-3.1.2,libvlc/jni/libvlcjni.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1714,428
vlc-android-3.1.2,libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,235,141
vlc-android-3.1.2,libvlc/jni/libvlcjni-rendererdiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,248,190
vlc-android-3.1.2,libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,170,137
vlc-android-3.1.2,libvlc/jni/libvlcjni-mediaplayer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2553,961
vlc-android-3.1.2,medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,212,124
vlc-android-3.1.2,medialibrary/jni/utils.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,107
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/LibVLC.java,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,21,1483,132
vlc-android-3.0.96,medialibrary/jni/AndroidMediaLibrary.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,365,137
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,104,70
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,231,131
vlc-android-3.0.96,medialibrary/jni/medialibrary.cpp,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,2904,1938
vlc-android-3.0.96,medialibrary/jni/AndroidMediaLibrary.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1777,807
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/Medialibrary.java,0,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,1897,915
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,207,106
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/Media.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1838,811
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,366,671
vlc-android-3.0.96,libvlc/jni/libvlcjni-dialog.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,328,216
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/AWindow.java,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,1665,634
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/MediaList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,433,192
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,188,98
vlc-android-3.0.96,libvlc/jni/libvlcjni-medialist.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,631,127
vlc-android-3.0.96,libvlc/jni/thumbnailer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,297
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,484,425
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/util/VLCUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,488,525
vlc-android-3.0.96,libvlc/jni/libvlcjni-vlcobject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,403,206
vlc-android-3.0.96,medialibrary/jni/utils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,570,255
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,427,163
vlc-android-3.0.96,libvlc/jni/libvlcjni-media.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1163,608
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,2313,1229
vlc-android-3.0.96,libvlc/jni/libvlcjni-vlcobject.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,193,112
vlc-android-3.0.96,libvlc/jni/libvlcjni-mediadiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,248,119
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/RendererItem.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,74,41
vlc-android-3.0.96,libvlc/jni/libvlcjni.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1714,428
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,235,141
vlc-android-3.0.96,libvlc/jni/libvlcjni-rendererdiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,248,190
vlc-android-3.0.96,libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,147,121
vlc-android-3.0.96,libvlc/jni/libvlcjni-mediaplayer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2511,960
vlc-android-3.0.96,medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,212,124
vlc-android-3.0.96,medialibrary/jni/utils.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,107
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/LibVLC.java,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,21,1487,132
vlc-android-3.1.7,medialibrary/jni/AndroidMediaLibrary.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,373,137
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,118,70
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,231,131
vlc-android-3.1.7,medialibrary/jni/medialibrary.cpp,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,14,2983,1938
vlc-android-3.1.7,medialibrary/jni/AndroidMediaLibrary.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1820,807
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/Medialibrary.java,0,10,0,0,0,0,0,2,2,0,0,0,0,0,0,1,14,1919,915
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,221,106
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/Media.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1843,811
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,440,682
vlc-android-3.1.7,libvlc/jni/libvlcjni-dialog.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,328,216
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/AWindow.java,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,1680,640
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/MediaList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,440,192
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,188,98
vlc-android-3.1.7,libvlc/jni/libvlcjni-medialist.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,631,127
vlc-android-3.1.7,libvlc/jni/thumbnailer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,297
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,484,425
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/util/VLCUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,488,525
vlc-android-3.1.7,libvlc/jni/libvlcjni-vlcobject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,421,206
vlc-android-3.1.7,medialibrary/jni/utils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,584,255
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,439,163
vlc-android-3.1.7,libvlc/jni/libvlcjni-media.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1175,610
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,23,2392,1233
vlc-android-3.1.7,libvlc/jni/libvlcjni-vlcobject.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,195,112
vlc-android-3.1.7,libvlc/jni/libvlcjni-mediadiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,248,119
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/RendererItem.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,80,41
vlc-android-3.1.7,libvlc/jni/libvlcjni.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1720,428
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,237,141
vlc-android-3.1.7,libvlc/jni/libvlcjni-rendererdiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,248,190
vlc-android-3.1.7,libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,173,137
vlc-android-3.1.7,libvlc/jni/libvlcjni-mediaplayer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2562,961
vlc-android-3.1.7,medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,212,124
vlc-android-3.1.7,medialibrary/jni/utils.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,143,107
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/LibVLC.java,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,21,1483,132
vlc-android-3.0.92,medialibrary/jni/AndroidMediaLibrary.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,365,137
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,85,64
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,222,126
vlc-android-3.0.92,medialibrary/jni/medialibrary.cpp,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,2870,1929
vlc-android-3.0.92,medialibrary/jni/AndroidMediaLibrary.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1777,807
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/Medialibrary.java,0,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,1879,913
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,203,102
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/Media.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1838,811
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,360,665
vlc-android-3.0.92,libvlc/jni/libvlcjni-dialog.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,328,216
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/AWindow.java,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,1665,634
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/MediaList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,433,192
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,182,94
vlc-android-3.0.92,libvlc/jni/libvlcjni-medialist.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,631,127
vlc-android-3.0.92,libvlc/jni/thumbnailer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,297
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,483,424
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/util/VLCUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,488,525
vlc-android-3.0.92,libvlc/jni/libvlcjni-vlcobject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,403,206
vlc-android-3.0.92,medialibrary/jni/utils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,570,255
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,427,163
vlc-android-3.0.92,libvlc/jni/libvlcjni-media.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1163,608
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,2313,1229
vlc-android-3.0.92,libvlc/jni/libvlcjni-vlcobject.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,193,112
vlc-android-3.0.92,libvlc/jni/libvlcjni-mediadiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,248,119
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/RendererItem.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,74,41
vlc-android-3.0.92,libvlc/jni/libvlcjni.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1714,428
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,235,141
vlc-android-3.0.92,libvlc/jni/libvlcjni-rendererdiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,248,190
vlc-android-3.0.92,libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,147,121
vlc-android-3.0.92,libvlc/jni/libvlcjni-mediaplayer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2511,960
vlc-android-3.0.92,medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,204,118
vlc-android-3.0.92,medialibrary/jni/utils.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,107
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/LibVLC.java,0,0,0,0,0,0,0,12,12,0,0,0,0,3,0,1,20,1444,178
vlc-android-3.0.13,android-headers/14/frameworks/base/native/include/android/native_activity.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
vlc-android-3.0.13,android-headers/14/frameworks/base/native/include/android/bitmap.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
vlc-android-3.0.13,medialibrary/jni/AndroidMediaLibrary.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,219,119
vlc-android-3.0.13,medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,142,77
vlc-android-3.0.13,android-headers/14/frameworks/base/include/android_runtime/android_util_AssetManager.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
vlc-android-3.0.13,medialibrary/jni/medialibrary.cpp,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,1782,1020
vlc-android-3.0.13,android-headers/13/frameworks/base/native/include/android/bitmap.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
vlc-android-3.0.13,android-headers/13/frameworks/base/native/include/android/native_window_jni.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
vlc-android-3.0.13,android-headers/14/frameworks/base/include/android_runtime/AndroidRuntime.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
vlc-android-3.0.13,medialibrary/jni/AndroidMediaLibrary.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1391,718
vlc-android-3.0.13,medialibrary/src/org/videolan/medialibrary/Medialibrary.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1309,580
vlc-android-3.0.13,medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,81
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/Media.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1820,796
vlc-android-3.0.13,android-headers/13/frameworks/base/include/android_runtime/android_graphics_SurfaceTexture.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
vlc-android-3.0.13,android-headers/13/frameworks/base/include/android_runtime/android_view_Surface.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
vlc-android-3.0.13,android-headers/14/frameworks/base/native/include/android/asset_manager_jni.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
vlc-android-3.0.13,medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,318,631
vlc-android-3.0.13,libvlc/jni/loader/jniloader.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,87
vlc-android-3.0.13,libvlc/jni/libvlcjni-dialog.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,324,216
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/AWindow.java,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,1638,691
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/MediaList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,433,192
vlc-android-3.0.13,medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,93,40
vlc-android-3.0.13,android-headers/14/frameworks/base/native/include/android/native_window_jni.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
vlc-android-3.0.13,libvlc/jni/libvlcjni-medialist.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,631,127
vlc-android-3.0.13,libvlc/jni/thumbnailer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,293
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,481,424
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/util/VLCUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,486,525
vlc-android-3.0.13,android-headers/10/frameworks/base/include/android_runtime/android_view_Surface.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
vlc-android-3.0.13,android-headers/14/frameworks/base/include/android_runtime/android_graphics_SurfaceTexture.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
vlc-android-3.0.13,libvlc/jni/libvlcjni-vlcobject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,390,203
vlc-android-3.0.13,android-headers/13/frameworks/base/native/include/android/asset_manager_jni.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
vlc-android-3.0.13,android-headers/10/frameworks/base/include/android_runtime/android_content_res_Configuration.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
vlc-android-3.0.13,android-headers/13/frameworks/base/include/android_runtime/android_util_AssetManager.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
vlc-android-3.0.13,medialibrary/jni/utils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,521,278
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,427,163
vlc-android-3.0.13,libvlc/jni/libvlcjni-media.c,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,8,1010,499
vlc-android-3.0.13,libvlc/jni/loader/jniloader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,31
vlc-android-3.0.13,android-headers/10/frameworks/base/include/media/IOMX.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
vlc-android-3.0.13,android-headers/13/frameworks/base/native/include/android/native_activity.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,1,19,2130,1101
vlc-android-3.0.13,libvlc/jni/libvlcjni-vlcobject.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,148,83
vlc-android-3.0.13,android-headers/10/frameworks/base/include/android_runtime/AndroidRuntime.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
vlc-android-3.0.13,libvlc/jni/libvlcjni-mediadiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,243,118
vlc-android-3.0.13,android-headers/14/frameworks/base/include/android_runtime/android_content_res_Configuration.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/RendererItem.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,74,41
vlc-android-3.0.13,android-headers/10/frameworks/base/include/android_runtime/android_util_AssetManager.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
vlc-android-3.0.13,android-headers/13/frameworks/base/include/android_runtime/android_content_res_Configuration.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
vlc-android-3.0.13,libvlc/jni/libvlcjni.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1682,412
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,233,141
vlc-android-3.0.13,android-headers/13/frameworks/base/include/android_runtime/AndroidRuntime.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
vlc-android-3.0.13,android-headers/14/frameworks/base/include/android_runtime/android_view_Surface.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
vlc-android-3.0.13,libvlc/jni/libvlcjni-rendererdiscoverer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,244,190
vlc-android-3.0.13,libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,145,121
vlc-android-3.0.13,libvlc/jni/libvlcjni-mediaplayer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2485,948
vlc-android-3.0.13,medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,167,94
vlc-android-3.0.13,medialibrary/jni/utils.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,125,105
vlc-android-3.1.0,libvlc/src/org/videolan/libvlc/LibVLC.java,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,21,1483,132
vlc-android-3.1.0,medialibrary/jni/AndroidMediaLibrary.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,365,137
vlc-android-3.1.0,medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,104,70
vlc-android-3.1.0,medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,231,131
vlc-android-3.1.0,medialibrary/jni/medialibrary.cpp,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,2904,1938
vlc-android-3.1.0,medialibrary/jni/AndroidMediaLibrary.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1779,807
vlc-android-3.1.0,medialibrary/src/org/videolan/medialibrary/Medialibrary.java,0,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,1897,915
vlc-android-3.1.0,medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,207,106
vlc-android-3.1.0,libvlc/src/org/videolan/libvlc/Media.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1838,811
vlc-android-3.1.0,medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,423,682
vlc-android-3.1.0,libvlc/jni/libvlcjni-dialog.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,328,216
vlc-android-3.1.0,libvlc/src/org/videolan/libvlc/AWindow.java,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,1665,634
vlc-android-3.1.0,libvlc/src/org/videolan/libvlc/MediaList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,433,192
vlc-android-3.1.0,medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,188,98
vlc-android-3.1.0,libvlc/jni/libvlcjni-medialist.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,631,127
vlc-android-3.1.0,libvlc/jni/thumbnailer.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,297
vlc-android-3.1.0,libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,484,425
vlc-android-3.1.0,libvlc/src/org/videolan/libvlc/util/VLCUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,488,525
